"Timestamp","Username","Total score","Document","Document [Score]","Document [Feedback]","Excerpt (for verification)","Excerpt (for verification) [Score]","Excerpt (for verification) [Feedback]","Sentence 1","Sentence 1 [Score]","Sentence 1 [Feedback]","Sentence 2","Sentence 2 [Score]","Sentence 2 [Feedback]","Sentence 3","Sentence 3 [Score]","Sentence 3 [Feedback]"
"2019/06/28 2:27:18 pm EET","student3","0.00 / 3","student3-2019-03-29-question-142.html","-- / 0","","Let 's talk a __ bit __ __ what the Navy __ to prevent such __ __ We __ talking about __ this morning and we __ __ __ graphics __ you __ I __ try to explain __ the best I can __ what I remember from being __..","-- / 0","","The Navy prevents that people get drowned by several trainings and preparations.","-- / 1","","Two people are still missing.","-- / 1","","NA","-- / 1",""
"2019/06/28 2:31:29 pm EET","student3","0.00 / 3","student3-2019-03-29-question-186.html","-- / 0","","When China opened its doors to foreign investors in 1979 , toy makers from Hong Kong were among the first to march in . Today , with about 75 % of the companies ' products being made in China , the chairman of the Hong Kong Toys Council , Dennis..","-- / 0","","Toy makers from Honk Kong make 75 % of their products in china.","-- / 1","","After the shootings of the 4th of June, toy makers are anxious about their dependence from China.","-- / 1","","The toy makers are also afraid of possible measures by political hard liners in China.","-- / 1",""
"2019/06/28 2:32:32 pm EET","student3","0.00 / 3","student3-2019-03-29-question-110.html","-- / 0","","The __ of Hong Kong is only __ thousand - __ __ kilometers __ The population __ __ __ Natural __ __ __ scarce __ __ , the clever Hong Kong people __ utilize all resources they have created __ developing __ Hong Kong __ industry __ Among these is..","-- / 0","","The Avenue of the Stars is the Hollywood of Honk Kong.","-- / 1","","Hong Kong has a 100 -year film history.","-- / 1","","NA","-- / 1",""
"2019/06/28 2:33:28 pm EET","student3","0.00 / 3","student3-2019-03-29-question-198.html","-- / 0","","The cup of blessing that we give thanks for __ __ __ __ the __ __ __ Christ __ is __ it __ __ the bread that we break __ __ sharing __ __ __ __ Christ , __ __ it __ __ __ one loaf of bread __ __..","-- / 0","","Eating rules for Christians.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 2:34:32 pm EET","student3","0.00 / 3","student3-2019-03-29-question-233.html","-- / 0","","__ officials say Cuba __ no interest __ __ construction of a Soviet era nuclear power plant on the island . Russian President Vladimir Putin said Friday __ __ __ __ plans __ __ Havana __ finish construction of the Juragua nuclear facility . He __ his comments __ the..","-- / 0","","An unfinished nuclear power plant in Cuba might not be finished.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 2:35:23 pm EET","student3","0.00 / 3","student3-2019-03-29-question-125.html","-- / 0","","I __ __ my __ /. now it __ __ __ your rebuttal __ Last __ I __ __ the two jurors in the Michael Jackson case are really now saying that he __ guilty that __ __ __ __ Birdwhistell __ __ Green __ __ Man you __ __..","-- / 0","","Two jurors stated their opinion if Michael Jackson is guilty in a case.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 2:36:41 pm EET","student3","0.00 / 3","student3-2019-03-29-question-145.html","-- / 0","","The `` USS Cole '' is __ its long journey __ tonight , sitting atop a __ ship , and now , __ __ first __ , its open wound __ visible __ NBC 's Jim Miklaszewski tonight at the Pentagon with an exclusive report on the damage done and..","-- / 0","","The USS Cole has heavy damages from an attack.","-- / 1","","The ship has to be repaired for a lot of money.","-- / 1","","NA","-- / 1",""
"2019/06/28 2:43:58 pm EET","student3","0.00 / 3","student3-2019-03-29-question-245.html","-- / 0","","Two __ __ __ __ One afternoon in __ days __ the Chinese New Year __ Chinese businessmen wearing suits __ __ the People __ Government administration building in Dongguan 's Qishi district __ After a __ __ , they __ __ __ __ __ to negotiate __ Qishi 's..","-- / 0","","There is a problem with the rent in Dongguan´s Qishi district.","-- / 1","","Taiwanese business people explain the difficulties in mainland China.","-- / 1","","NA","-- / 1",""
"2019/06/28 2:45:23 pm EET","student3","0.00 / 3","student3-2019-03-29-question-127.html","-- / 0","","So __ __ ever came __ __ you to do a __ ? __ that __ __ Mm , no one __ __ looking -- . They looked , __ it was __ just __ an extra __ , you did n't even have __ lines . Mm . That..","-- / 0","","The interviewee had a paralysis when he was a child.","-- / 1","","He got very fat.","-- / 1","","In the end he got better.","-- / 1",""
"2019/06/28 2:58:27 pm EET","student3","0.00 / 3","student3-2019-03-29-question-068.html","-- / 0","","Jesus __ all the followers together __ He said , `` The non-Jewish people have men they call rulers . You __ that those rulers love __ show their __ __ the people __ And their important leaders love to __ __ their authority __ the people . But it..","-- / 0","","A blind man approached Jesus.","-- / 1","","Jesus listened to him and healed him from his blindness.","-- / 1","","NA","-- / 1",""
"2019/06/28 3:01:30 pm EET","student3","0.00 / 3","student3-2019-03-29-question-099.html","-- / 0","","Devastating Critique of the Arab World by __ of Its __ Thanks again to my friend __ Keck for __ this along __ e-mail . It is the text of a __ given by an Arab gentleman before the advisory board of a large multi-nation corporation . It 's a..","-- / 0","","Haim Harari shares his views on the Arab World where he grow up.","-- / 1","","The Israel conflict is not the main issue of this region","-- / 1","","The reasons for the regions problems lie in the low social development and the gap between rich and poor.","-- / 1",""
"2019/06/28 3:04:05 pm EET","student3","0.00 / 3","student3-2019-03-29-question-000.html","-- / 0","","Ancient Giants of the __ - Taiwan 's False Cypresses -LRB- Chang Chin - ju / photos by Lai Chun __ piao __ tr. by Robert Taylor -RRB- The Bible says : "" If __ __ faith as __ __ of __ __ , you __ say __ this mountain..","-- / 0","","The Taiwan false cypresses are impressive trees that grow very tall.","-- / 1","","The trees grow very tall.","-- / 1","","It is difficult to see the sky in a forest of taiwanese red cypresses.","-- / 1",""
"2019/06/28 3:05:31 pm EET","student3","0.00 / 3","student3-2019-03-29-question-097.html","-- / 0","","The __ __ __ -LRB- __ __ duduyuu Poster : duduyuu -LRB- Xiaobai - not the little dog of Shin - Chan 's , but a pot -RRB- __ __ : __ . __ : The Story __ __ __ 6 __ __ __ __ : BBS __ __ -LRB-..","-- / 0","","The writer has a problem with a tooth falling out.","-- / 1","","He is visiting a dentist.","-- / 1","","He got a painful surgery.","-- / 1",""
"2019/06/28 3:06:06 pm EET","student3","0.00 / 3","student3-2019-03-29-question-190.html","-- / 0","","Xinhua __ __ __ __ , __ 13th __ by __ __ __ __ to __ __ statistics __ __ __ Finland Customs __ in __ __ Finland 's exports to Southeast Asia __ __ __ __ __ __ __ __ __ last __ __ Finland 's __ __ __..","-- / 0","","Statistics about Finland´s exports to Southeast Asia","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 3:07:24 pm EET","student3","0.00 / 3","student3-2019-03-29-question-192.html","-- / 0","","__ News __ __ __ , September 1st __ __ __ __ __ When meeting __ __ __ regions __ the nation __ __ __ __ __ __ conference __ __ today __ the General Secretary of the CCP , president of the country and president of the Military Commission..","-- / 0","","A conference was attenden by he General Secretary of the CCP , president of the country and president of the Military Commission.","-- / 1","","The troops should be reformed and strengthened.","-- / 1","","NA","-- / 1",""
"2019/06/28 3:09:44 pm EET","student3","0.00 / 3","student3-2019-03-29-question-038.html","-- / 0","","For 20 years , federal rules __ barred the three major television networks from sharing __ __ of __ __ lucrative and __ - growing __ __ __ __ business __ And __ six __ , NBC , ABC and CBS __ negotiated with Hollywood studios in a futile attempt..","-- / 0","","The tv networks NBC, ABC and CBS are in negotations with Hollywood studios about changing Financial Interest and Syndication Rules.","-- / 1","","Congress wants the networks and studios to settle the dispute on their own.","-- / 1","","NA","-- / 1",""
"2019/06/28 3:12:04 pm EET","student3","0.00 / 3","student3-2019-03-29-question-160.html","-- / 0","","The days of the sailing ships Pali was originally called Palifen , a transliteration of the place name used by the Ketagalan indigenous people . Located on the northwest corner of Taiwan , Pali faces the Taiwan Strait to the northwest , rests against Mt. Kuanyin to the southeast ,..","-- / 0","","The taiwanese city Pali has a geographically advantageous position.","-- / 1","","The city has a port on a river mound.","-- / 1","","Urban planning in 1970 changed the city","-- / 1",""
"2019/06/28 3:13:35 pm EET","student3","0.00 / 3","student3-2019-03-29-question-225.html","-- / 0","","President Clinton __ __ Brunei __ , getting a __ carpet welcome __ __ __ the tiny Islamic sultanate __ He is __ __ __ __ __ __ __ at __ Pacific __ __ __ __ Pacific __ leaders __ __ an array __ __ issues __ and Thursday ,..","-- / 0","","President Clinton is getting a carpet as a welcome gift for visiting the sultanate Brunei.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 3:14:02 pm EET","student3","0.00 / 3","student3-2019-03-29-question-273.html","-- / 0","","Taiwan 's Townships __ __ __ __ __ __ __ __ __ the 309 townships of Taiwan __ __ __ __ __ __ __ __ __ __ __ all of them __ __ __ __ __ __ __ __ __ __ __ __ __ these townships __ __ __ __..","-- / 0","","Taiwan has 309 townships.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/28 3:15:27 pm EET","student3","0.00 / 3","student3-2019-03-29-question-058.html","-- / 0","","Xinhua __ __ __ Shantou __ April __ , __ reporter Guangzhi Ling "" the First Session of the Global Chinese Physics Meeting "" which will bring together Chinese physicists from all over the world will __ held __ Shantou University __ __ 5th to __ , __ . This..","-- / 0","","The First Session of the Global Chinese Physics Meeting will be held at Shantou University.","-- / 1","","The content of the meeting is about different academic topics of physics.","-- / 1","","NA","-- / 1",""
"2019/06/28 3:22:06 pm EET","student3","0.00 / 3","student3-2019-03-29-question-112.html","-- / 0","","No , it __ __ inaccessible in the __ __ In the __ future , construction will also begin on a cross-sea bridge connecting Hong Kong , Zhuhai , and Macao . In __ -- Could n't go in summer -- So __ after their return , Macao , and..","-- / 0","","A cross-sea bridge connecting Hong Kong , Zhuhai , and Macao will be build.","-- / 1","","Usually ships or helicopters are used to visit the cities.","-- / 1","","The building of the bridge is planned for over 20 years","-- / 1",""
"2019/06/28 3:29:06 pm EET","student3","0.00 / 3","student3-2019-03-29-question-153.html","-- / 0","","Meanwhile , in Philadelphia the Phillies have hired Larry Bowa as their new manager for the 2001 season . The fiery Bowa helped lead the Phillies to the franchise 's only World Series Championship in 1980 , as a player . The 54 - year - old Bowa signed a..","-- / 0","","The Phillies hired Larry Bowa as their manager for the 2001 season.","-- / 1","","In 1980 Bowa helped the Phillies winning the World Series Championship as a player.","-- / 1","","He replaces the fired Terry Francona.","-- / 1",""
"2019/06/30 5:50:45 pm EET","student1","0.00 / 3","student1-2019-03-14-question-265.html","-- / 0","","__ __ North Korea __ __ the fourth of July North Korea tested __ __ __ __ __ __ __ their nuclear program __ __ __ __ __ __ __ __ __ the Bush administration __ __ __ __ __ __ __ __ __ the Undersecretary of State Nicholas Burns..","-- / 0","","There are concerns about North Korea's nuclear program.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 5:55:00 pm EET","student1","0.00 / 3","student1-2019-03-14-question-285.html","-- / 0","","__ __ __ __ __ tonight __ the truce brokered by President Clinton between Israelis and Palestinians __ __ __ __ __ Palestinians __ __ __ __ __ __ __ __ Israel __ it __ __ __ __ __ __ __ __ __ __ __ today __ __ __ __..","-- / 0","","Conflict between Israelis and Palestinians is slightly resolved.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 5:56:29 pm EET","student1","0.00 / 3","student1-2019-03-14-question-287.html","-- / 0","","Some __ news . __ __ __ __ __ __ __ __ __ elections , __ __ __ __ __ __ __ __ __ one very difficult condition __ __ __ __ no discussion for now about who will have what status in Jerusalem __ __ __ n't like it..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 5:57:41 pm EET","student1","0.00 / 3","student1-2019-03-14-question-275.html","-- / 0","","__ __ __ President Bush __ his __ __ __ __ __ __ __ __ __ __ __ Meet The Press __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ Meet The Press __..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 6:04:50 pm EET","student1","0.00 / 3","student1-2019-03-14-question-267.html","-- / 0","","__ __ the latest study from the Institute for Science and International Security __ They __ __ __ __ North Korea __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ __ George..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 6:10:47 pm EET","student1","0.00 / 3","student1-2019-03-14-question-269.html","-- / 0","","__ the president __ __ __ __ __ __ he __ Iraq North Korea and Iran __ The United States invaded one of those countries Iraq __ __ __ __ __ __ __ Iran and North Korea __ __ that __ __ __ __ __ __ __ __ __ __..","-- / 0","","NA","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 6:13:55 pm EET","student1","0.00 / 3","student1-2019-03-14-question-289.html","-- / 0","","But first I want to highlight some of the wanted sex offenders running free before they strike /. This time in New York state /. Tomas Meddaugh is a oh he 's not thirty that guy 's what fifty alright fifty year old white male five foot seven a hundred..","-- / 0","","Tomas Meddaugh is a repeated sex offender.","-- / 1","","Some sex offender are violent with weapons.","-- / 1","","New York sex offenders are running free.","-- / 1",""
"2019/06/30 6:16:49 pm EET","student1","0.00 / 3","student1-2019-03-14-question-277.html","-- / 0","","__ -RSB- Children __ left __ __ __ __ __ __ __ __ parents __ __ __ in __ __ . These __ __ __ - __ __ __ The parents __ also __ __ __ __ the __ __ __ __ , they __ __ __ __ __ __..","-- / 0","","A lot of left behind children in China.","-- / 1","","Work causes children to be left behind.","-- / 1","","NA","-- / 1",""
"2019/06/30 6:18:06 pm EET","student1","0.00 / 3","student1-2019-03-14-question-282.html","-- / 0","","__ __ __ these children __ __ __ __ their parents __ __ __ __ __ __ __ them __ __ __ __ __ __ __ __ __ children all __ their __ __ __ __ __ __ __ them __ __ __ 51 percent of the children we surveyed..","-- / 0","","Left behind children come from rural areas.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 6:23:48 pm EET","student1","0.00 / 3","student1-2019-03-14-question-270.html","-- / 0","","__ __ __ __ __ three former Clinton Administration officials who spent years dealing with the North Korea problem former Assistant Secretary of Defense Ashton Carter chief State Department negotiator now at the Georgetown University Robert Gallucci And former US ambassador to the UN now Governor of New Mexico Bill..","-- / 0","","The six party talks want to deal with the North Korea nuclear situation.","-- / 1","","NA","-- / 1","","NA","-- / 1",""
"2019/06/30 6:28:53 pm EET","student1","0.00 / 3","student1-2019-03-14-question-140.html","-- / 0","","American Physicians Service Group Inc. said it purchased about 42 % of Prime Medical Services Inc. for about $ 5 million from Texas American Energy Corp . American Physicians said it also replaced four Texas American representatives on Prime 's five - member board . American provides a variety of..","-- / 0",""," American Physicians Service Group Inc. had some business changes.","-- / 1",""," American Physicians Service Group Inc. bought Prime Medical Services Inc.","-- / 1","","NA","-- / 1",""
"2019/06/30 6:40:31 pm EET","student1","0.00 / 3","student1-2019-03-14-question-146.html","-- / 0","","The market for $ 200 billion of high - risk junk bonds , battered by a succession of defaults and huge price declines this year , practically vanished Friday . Trading ground to a halt as investors rushed to sell bonds , only to find themselves deserted by potential buyers..","-- / 0","","Junk bonds are not doing well. ","-- / 1","","The junk bond market is favorable for some buyers.","-- / 1","","NA","-- / 1",""
